window_id,window_hour,period_role,interval_start_utc,interval_end_utc,local_date,dam_lz_houston_usd_per_mwh,erco_solar_generation_mwh,erco_wind_generation_mwh,erco_consumed_co2_intensity_lbs_per_kwh,forecast_cutoff_utc,forecast_method,forecast_erco_solar_generation_mwh,forecast_erco_wind_generation_mwh,forecast_consumed_co2_lbs_per_kwh
2025-07-01_30d_d168_h3,11,context,2025-06-24T13:00:00Z,2025-06-24T14:00:00Z,2025-06-24,19.51,18681.0,12301.0,0.5437206993091235,,,,,
2025-07-01_30d_d168_h3,12,context,2025-06-24T14:00:00Z,2025-06-24T15:00:00Z,2025-06-24,18.03,23051.0,13309.0,0.46339431342502646,,,,,
2025-07-01_30d_d168_h3,13,context,2025-06-24T15:00:00Z,2025-06-24T16:00:00Z,2025-06-24,20.4,24739.0,12778.0,0.4787418340620312,,,,,
2025-07-01_30d_d168_h3,14,context,2025-06-24T16:00:00Z,2025-06-24T17:00:00Z,2025-06-24,26.42,25043.0,12294.0,0.518109561655383,,,,,
2025-07-01_30d_d168_h3,15,context,2025-06-24T17:00:00Z,2025-06-24T18:00:00Z,2025-06-24,33.43,24943.0,13062.0,0.5474310721919595,,,,,
2025-07-01_30d_d168_h3,16,context,2025-06-24T18:00:00Z,2025-06-24T19:00:00Z,2025-06-24,35.54,24927.0,14047.0,0.5594650684535118,,,,,
2025-07-01_30d_d168_h3,17,context,2025-06-24T19:00:00Z,2025-06-24T20:00:00Z,2025-06-24,37.62,24037.0,15137.0,0.5692045294584482,,,,,
2025-07-01_30d_d168_h3,18,context,2025-06-24T20:00:00Z,2025-06-24T21:00:00Z,2025-06-24,35.75,22183.0,16376.0,0.5733166715676603,,,,,
2025-07-01_30d_d168_h3,19,context,2025-06-24T21:00:00Z,2025-06-24T22:00:00Z,2025-06-24,33.86,20437.0,17581.0,0.5811220425503393,,,,,
2025-07-01_30d_d168_h3,20,context,2025-06-24T22:00:00Z,2025-06-24T23:00:00Z,2025-06-24,34.36,19192.0,18099.0,0.586653068134466,,,,,
2025-07-01_30d_d168_h3,21,context,2025-06-24T23:00:00Z,2025-06-25T00:00:00Z,2025-06-24,33.65,16356.0,18113.0,0.6145027043832182,,,,,
2025-07-01_30d_d168_h3,22,context,2025-06-25T00:00:00Z,2025-06-25T01:00:00Z,2025-06-24,57.33,7940.0,18882.0,0.6957168988650003,,,,,
2025-07-01_30d_d168_h3,23,context,2025-06-25T01:00:00Z,2025-06-25T02:00:00Z,2025-06-24,69.19,706.0,18614.0,0.767205296470087,,,,,
2025-07-01_30d_d168_h3,24,context,2025-06-25T02:00:00Z,2025-06-25T03:00:00Z,2025-06-24,59.19,0.0,18619.0,0.7866327260564356,,,,,
2025-07-01_30d_d168_h3,25,context,2025-06-25T03:00:00Z,2025-06-25T04:00:00Z,2025-06-24,39.54,0.0,19213.0,0.789638781621893,,,,,
2025-07-01_30d_d168_h3,26,context,2025-06-25T04:00:00Z,2025-06-25T05:00:00Z,2025-06-24,29.97,0.0,19289.0,0.7820199016402056,,,,,
2025-07-01_30d_d168_h3,27,context,2025-06-25T05:00:00Z,2025-06-25T06:00:00Z,2025-06-25,24.66,0.0,19928.0,0.7384143368376592,,,,,
2025-07-01_30d_d168_h3,28,context,2025-06-25T06:00:00Z,2025-06-25T07:00:00Z,2025-06-25,22.18,0.0,19929.0,0.6953680861301649,,,,,
2025-07-01_30d_d168_h3,29,context,2025-06-25T07:00:00Z,2025-06-25T08:00:00Z,2025-06-25,21.74,0.0,18774.0,0.694411782748211,,,,,
2025-07-01_30d_d168_h3,30,context,2025-06-25T08:00:00Z,2025-06-25T09:00:00Z,2025-06-25,22.49,0.0,17353.0,0.7103221121510045,,,,,
2025-07-01_30d_d168_h3,31,context,2025-06-25T09:00:00Z,2025-06-25T10:00:00Z,2025-06-25,23.31,0.0,15856.0,0.7437298643891521,,,,,
2025-07-01_30d_d168_h3,32,context,2025-06-25T10:00:00Z,2025-06-25T11:00:00Z,2025-06-25,27.08,0.0,14416.0,0.7876550111753854,,,,,
2025-07-01_30d_d168_h3,33,context,2025-06-25T11:00:00Z,2025-06-25T12:00:00Z,2025-06-25,29.7,211.0,12919.0,0.8368206200804023,,,,,
2025-07-01_30d_d168_h3,34,context,2025-06-25T12:00:00Z,2025-06-25T13:00:00Z,2025-06-25,24.93,5476.0,10670.0,0.789591304329634,,,,,
2025-07-01_30d_d168_h3,35,context,2025-06-25T13:00:00Z,2025-06-25T14:00:00Z,2025-06-25,18.53,15531.0,10569.0,0.5969412200355386,,,,,
2025-07-01_30d_d168_h3,36,context,2025-06-25T14:00:00Z,2025-06-25T15:00:00Z,2025-06-25,16.54,19419.0,12378.0,0.5152067931528478,,,,,
2025-07-01_30d_d168_h3,37,context,2025-06-25T15:00:00Z,2025-06-25T16:00:00Z,2025-06-25,18.18,20589.0,12350.0,0.5250681593191705,,,,,
2025-07-01_30d_d168_h3,38,context,2025-06-25T16:00:00Z,2025-06-25T17:00:00Z,2025-06-25,21.49,22159.0,12094.0,0.5257651688364305,,,,,
2025-07-01_30d_d168_h3,39,context,2025-06-25T17:00:00Z,2025-06-25T18:00:00Z,2025-06-25,26.87,22972.0,12529.0,0.5230523714146122,,,,,
2025-07-01_30d_d168_h3,40,context,2025-06-25T18:00:00Z,2025-06-25T19:00:00Z,2025-06-25,29.79,21848.0,13117.0,0.5767272809793257,,,,,
2025-07-01_30d_d168_h3,41,context,2025-06-25T19:00:00Z,2025-06-25T20:00:00Z,2025-06-25,32.26,20204.0,13813.0,0.6148116115786236,,,,,
2025-07-01_30d_d168_h3,42,context,2025-06-25T20:00:00Z,2025-06-25T21:00:00Z,2025-06-25,32.81,17794.0,13864.0,0.6702317679431655,,,,,
2025-07-01_30d_d168_h3,43,context,2025-06-25T21:00:00Z,2025-06-25T22:00:00Z,2025-06-25,34.69,16570.0,14851.0,0.6728907746944548,,,,,
2025-07-01_30d_d168_h3,44,context,2025-06-25T22:00:00Z,2025-06-25T23:00:00Z,2025-06-25,32.37,14508.0,15508.0,0.6837445911595149,,,,,
2025-07-01_30d_d168_h3,45,context,2025-06-25T23:00:00Z,2025-06-26T00:00:00Z,2025-06-25,39.32,10819.0,15844.0,0.7225313095917513,,,,,
2025-07-01_30d_d168_h3,46,context,2025-06-26T00:00:00Z,2025-06-26T01:00:00Z,2025-06-25,57.35,5492.0,16786.0,0.7688470664742008,,,,,
2025-07-01_30d_d168_h3,47,context,2025-06-26T01:00:00Z,2025-06-26T02:00:00Z,2025-06-25,62.82,559.0,17414.0,0.8001842353091291,,,,,
2025-07-01_30d_d168_h3,48,context,2025-06-26T02:00:00Z,2025-06-26T03:00:00Z,2025-06-25,52.09,0.0,18246.0,0.8073803767016214,,,,,
2025-07-01_30d_d168_h3,49,context,2025-06-26T03:00:00Z,2025-06-26T04:00:00Z,2025-06-25,37.09,0.0,19431.0,0.7736772593784795,,,,,
2025-07-01_30d_d168_h3,50,context,2025-06-26T04:00:00Z,2025-06-26T05:00:00Z,2025-06-25,29.66,0.0,18892.0,0.7409996429473712,,,,,
2025-07-01_30d_d168_h3,51,context,2025-06-26T05:00:00Z,2025-06-26T06:00:00Z,2025-06-26,21.29,0.0,17535.0,0.7504028197498875,,,,,
2025-07-01_30d_d168_h3,52,context,2025-06-26T06:00:00Z,2025-06-26T07:00:00Z,2025-06-26,20.71,0.0,16882.0,0.7518189598953089,,,,,
2025-07-01_30d_d168_h3,53,context,2025-06-26T07:00:00Z,2025-06-26T08:00:00Z,2025-06-26,19.34,0.0,16510.0,0.7415883155168422,,,,,
2025-07-01_30d_d168_h3,54,context,2025-06-26T08:00:00Z,2025-06-26T09:00:00Z,2025-06-26,19.4,0.0,15050.0,0.7707800576628497,,,,,
2025-07-01_30d_d168_h3,55,context,2025-06-26T09:00:00Z,2025-06-26T10:00:00Z,2025-06-26,20.51,0.0,14407.0,0.781941579429633,,,,,
2025-07-01_30d_d168_h3,56,context,2025-06-26T10:00:00Z,2025-06-26T11:00:00Z,2025-06-26,22.67,1.0,13512.0,0.8161193406554395,,,,,
2025-07-01_30d_d168_h3,57,context,2025-06-26T11:00:00Z,2025-06-26T12:00:00Z,2025-06-26,23.4,205.0,12641.0,0.8689050849352619,,,,,
2025-07-01_30d_d168_h3,58,context,2025-06-26T12:00:00Z,2025-06-26T13:00:00Z,2025-06-26,22.49,5433.0,10814.0,0.7952232775547485,,,,,
2025-07-01_30d_d168_h3,59,context,2025-06-26T13:00:00Z,2025-06-26T14:00:00Z,2025-06-26,18.34,15332.0,9187.0,0.6340818966230085,,,,,
2025-07-01_30d_d168_h3,60,context,2025-06-26T14:00:00Z,2025-06-26T15:00:00Z,2025-06-26,17.64,20119.0,9296.0,0.5740668587424709,,,,,
2025-07-01_30d_d168_h3,61,context,2025-06-26T15:00:00Z,2025-06-26T16:00:00Z,2025-06-26,19.97,21958.0,8370.0,0.5837877956454148,,,,,
2025-07-01_30d_d168_h3,62,context,2025-06-26T16:00:00Z,2025-06-26T17:00:00Z,2025-06-26,23.93,23750.0,7115.0,0.6046852550343325,,,,,
2025-07-01_30d_d168_h3,63,context,2025-06-26T17:00:00Z,2025-06-26T18:00:00Z,2025-06-26,30.76,23759.0,6228.0,0.6466607940271684,,,,,
2025-07-01_30d_d168_h3,64,context,2025-06-26T18:00:00Z,2025-06-26T19:00:00Z,2025-06-26,34.75,23167.0,6047.0,0.6738383176692638,,,,,
2025-07-01_30d_d168_h3,65,context,2025-06-26T19:00:00Z,2025-06-26T20:00:00Z,2025-06-26,35.26,22526.0,7298.0,0.677892653133808,,,,,
2025-07-01_30d_d168_h3,66,context,2025-06-26T20:00:00Z,2025-06-26T21:00:00Z,2025-06-26,38.22,20997.0,9727.0,0.6646579099670125,,,,,
2025-07-01_30d_d168_h3,67,context,2025-06-26T21:00:00Z,2025-06-26T22:00:00Z,2025-06-26,37.87,17935.0,11555.0,0.6778106350408138,,,,,
2025-07-01_30d_d168_h3,68,context,2025-06-26T22:00:00Z,2025-06-26T23:00:00Z,2025-06-26,35.72,15646.0,12421.0,0.6999133705074857,,,,,
2025-07-01_30d_d168_h3,69,context,2025-06-26T23:00:00Z,2025-06-27T00:00:00Z,2025-06-26,40.27,13548.0,13960.0,0.6955711181125699,,,,,
2025-07-01_30d_d168_h3,70,context,2025-06-27T00:00:00Z,2025-06-27T01:00:00Z,2025-06-26,52.46,6913.0,15239.0,0.7486349711287127,,,,,
2025-07-01_30d_d168_h3,71,context,2025-06-27T01:00:00Z,2025-06-27T02:00:00Z,2025-06-26,59.83,587.0,15575.0,0.8060020921907691,,,,,
2025-07-01_30d_d168_h3,72,context,2025-06-27T02:00:00Z,2025-06-27T03:00:00Z,2025-06-26,52.6,1.0,15407.0,0.8290084395382633,,,,,
2025-07-01_30d_d168_h3,73,context,2025-06-27T03:00:00Z,2025-06-27T04:00:00Z,2025-06-26,37.67,0.0,15087.0,0.8532709336300366,,,,,
2025-07-01_30d_d168_h3,74,context,2025-06-27T04:00:00Z,2025-06-27T05:00:00Z,2025-06-26,30.05,0.0,15208.0,0.8532757775088604,,,,,
2025-07-01_30d_d168_h3,75,context,2025-06-27T05:00:00Z,2025-06-27T06:00:00Z,2025-06-27,25.38,0.0,15028.0,0.8534232511179203,,,,,
2025-07-01_30d_d168_h3,76,context,2025-06-27T06:00:00Z,2025-06-27T07:00:00Z,2025-06-27,23.04,0.0,14661.0,0.8502250847772934,,,,,
2025-07-01_30d_d168_h3,77,context,2025-06-27T07:00:00Z,2025-06-27T08:00:00Z,2025-06-27,21.78,0.0,12386.0,0.892998051019625,,,,,
2025-07-01_30d_d168_h3,78,context,2025-06-27T08:00:00Z,2025-06-27T09:00:00Z,2025-06-27,21.67,0.0,12636.0,0.8747605039759205,,,,,
2025-07-01_30d_d168_h3,79,context,2025-06-27T09:00:00Z,2025-06-27T10:00:00Z,2025-06-27,21.94,0.0,12532.0,0.8549681300213744,,,,,
2025-07-01_30d_d168_h3,80,context,2025-06-27T10:00:00Z,2025-06-27T11:00:00Z,2025-06-27,22.39,0.0,10530.0,0.9152966200429463,,,,,
2025-07-01_30d_d168_h3,81,context,2025-06-27T11:00:00Z,2025-06-27T12:00:00Z,2025-06-27,24.95,193.0,8534.0,0.9553376730973437,,,,,
2025-07-01_30d_d168_h3,82,context,2025-06-27T12:00:00Z,2025-06-27T13:00:00Z,2025-06-27,21.36,6220.0,7893.0,0.8584426185207439,,,,,
2025-07-01_30d_d168_h3,83,context,2025-06-27T13:00:00Z,2025-06-27T14:00:00Z,2025-06-27,17.28,17192.0,7646.0,0.6450651212318118,,,,,
2025-07-01_30d_d168_h3,84,context,2025-06-27T14:00:00Z,2025-06-27T15:00:00Z,2025-06-27,16.8,22026.0,8749.0,0.5662442169121144,,,,,
2025-07-01_30d_d168_h3,85,context,2025-06-27T15:00:00Z,2025-06-27T16:00:00Z,2025-06-27,20.36,24570.0,8770.0,0.5436261714411785,,,,,
2025-07-01_30d_d168_h3,86,context,2025-06-27T16:00:00Z,2025-06-27T17:00:00Z,2025-06-27,25.38,25767.0,7901.0,0.5659459435491051,,,,,
2025-07-01_30d_d168_h3,87,context,2025-06-27T17:00:00Z,2025-06-27T18:00:00Z,2025-06-27,32.27,25688.0,7119.0,0.6169450831958994,,,,,
2025-07-01_30d_d168_h3,88,context,2025-06-27T18:00:00Z,2025-06-27T19:00:00Z,2025-06-27,39.34,24855.0,7295.0,0.6477901889937544,,,,,
2025-07-01_30d_d168_h3,89,context,2025-06-27T19:00:00Z,2025-06-27T20:00:00Z,2025-06-27,34.2,24052.0,8564.0,0.6462346744484502,,,,,
2025-07-01_30d_d168_h3,90,context,2025-06-27T20:00:00Z,2025-06-27T21:00:00Z,2025-06-27,36.29,22988.0,10122.0,0.6446700701090973,,,,,
2025-07-01_30d_d168_h3,91,context,2025-06-27T21:00:00Z,2025-06-27T22:00:00Z,2025-06-27,36.19,21841.0,11967.0,0.6372740334329178,,,,,
2025-07-01_30d_d168_h3,92,context,2025-06-27T22:00:00Z,2025-06-27T23:00:00Z,2025-06-27,35.45,19445.0,12189.0,0.6632464540979043,,,,,
2025-07-01_30d_d168_h3,93,context,2025-06-27T23:00:00Z,2025-06-28T00:00:00Z,2025-06-27,39.68,15063.0,12314.0,0.7091211631945235,,,,,
2025-07-01_30d_d168_h3,94,context,2025-06-28T00:00:00Z,2025-06-28T01:00:00Z,2025-06-27,58.61,5865.0,11302.0,0.8105393597107657,,,,,
2025-07-01_30d_d168_h3,95,context,2025-06-28T01:00:00Z,2025-06-28T02:00:00Z,2025-06-27,69.21,474.0,11158.0,0.8808125699731466,,,,,
2025-07-01_30d_d168_h3,96,context,2025-06-28T02:00:00Z,2025-06-28T03:00:00Z,2025-06-27,52.88,0.0,12771.0,0.8858826159925167,,,,,
2025-07-01_30d_d168_h3,97,context,2025-06-28T03:00:00Z,2025-06-28T04:00:00Z,2025-06-27,38.42,0.0,14553.0,0.8760496200148614,,,,,
2025-07-01_30d_d168_h3,98,context,2025-06-28T04:00:00Z,2025-06-28T05:00:00Z,2025-06-27,30.1,0.0,15519.0,0.8571337312522941,,,,,
2025-07-01_30d_d168_h3,99,context,2025-06-28T05:00:00Z,2025-06-28T06:00:00Z,2025-06-28,27.68,0.0,16167.0,0.8482592448301293,,,,,
2025-07-01_30d_d168_h3,100,context,2025-06-28T06:00:00Z,2025-06-28T07:00:00Z,2025-06-28,24.93,0.0,16645.0,0.8255975174084046,,,,,
2025-07-01_30d_d168_h3,101,context,2025-06-28T07:00:00Z,2025-06-28T08:00:00Z,2025-06-28,23.25,0.0,17165.0,0.7755153477304729,,,,,
2025-07-01_30d_d168_h3,102,context,2025-06-28T08:00:00Z,2025-06-28T09:00:00Z,2025-06-28,21.99,0.0,17305.0,0.755581486241082,,,,,
2025-07-01_30d_d168_h3,103,context,2025-06-28T09:00:00Z,2025-06-28T10:00:00Z,2025-06-28,21.46,0.0,16601.0,0.7694680274916323,,,,,
2025-07-01_30d_d168_h3,104,context,2025-06-28T10:00:00Z,2025-06-28T11:00:00Z,2025-06-28,21.3,0.0,15786.0,0.7927476634665479,,,,,
2025-07-01_30d_d168_h3,105,context,2025-06-28T11:00:00Z,2025-06-28T12:00:00Z,2025-06-28,20.96,207.0,15146.0,0.8115860979250139,,,,,
2025-07-01_30d_d168_h3,106,context,2025-06-28T12:00:00Z,2025-06-28T13:00:00Z,2025-06-28,18.33,6318.0,13400.0,0.7183959986201052,,,,,
2025-07-01_30d_d168_h3,107,context,2025-06-28T13:00:00Z,2025-06-28T14:00:00Z,2025-06-28,13.72,18319.0,11810.0,0.5641611829536562,,,,,
2025-07-01_30d_d168_h3,108,context,2025-06-28T14:00:00Z,2025-06-28T15:00:00Z,2025-06-28,13.51,23968.0,12500.0,0.4866395267930347,,,,,
2025-07-01_30d_d168_h3,109,context,2025-06-28T15:00:00Z,2025-06-28T16:00:00Z,2025-06-28,18.14,25527.0,12533.0,0.4681419487809194,,,,,
2025-07-01_30d_d168_h3,110,context,2025-06-28T16:00:00Z,2025-06-28T17:00:00Z,2025-06-28,23.09,26128.0,10834.0,0.5130618918547504,,,,,
2025-07-01_30d_d168_h3,111,context,2025-06-28T17:00:00Z,2025-06-28T18:00:00Z,2025-06-28,27.98,26628.0,8545.0,0.5697859830768266,,,,,
2025-07-01_30d_d168_h3,112,context,2025-06-28T18:00:00Z,2025-06-28T19:00:00Z,2025-06-28,29.97,26329.0,8250.0,0.6140407930864815,,,,,
2025-07-01_30d_d168_h3,113,context,2025-06-28T19:00:00Z,2025-06-28T20:00:00Z,2025-06-28,30.58,26068.0,9133.0,0.6191121147496699,,,,,
2025-07-01_30d_d168_h3,114,context,2025-06-28T20:00:00Z,2025-06-28T21:00:00Z,2025-06-28,31.57,25232.0,10609.0,0.6173843887980687,,,,,
2025-07-01_30d_d168_h3,115,context,2025-06-28T21:00:00Z,2025-06-28T22:00:00Z,2025-06-28,31.61,23666.0,12130.0,0.6205259688258011,,,,,
2025-07-01_30d_d168_h3,116,context,2025-06-28T22:00:00Z,2025-06-28T23:00:00Z,2025-06-28,32.6,22064.0,14020.0,0.6037895500950065,,,,,
2025-07-01_30d_d168_h3,117,context,2025-06-28T23:00:00Z,2025-06-29T00:00:00Z,2025-06-28,34.75,17218.0,15719.0,0.6460317325726253,,,,,
2025-07-01_30d_d168_h3,118,context,2025-06-29T00:00:00Z,2025-06-29T01:00:00Z,2025-06-28,57.71,7203.0,16280.0,0.745572611064212,,,,,
2025-07-01_30d_d168_h3,119,context,2025-06-29T01:00:00Z,2025-06-29T02:00:00Z,2025-06-28,67.49,569.0,15475.0,0.8145067339224928,,,,,
2025-07-01_30d_d168_h3,120,context,2025-06-29T02:00:00Z,2025-06-29T03:00:00Z,2025-06-28,46.46,0.0,17018.0,0.829482849716186,,,,,
2025-07-01_30d_d168_h3,121,context,2025-06-29T03:00:00Z,2025-06-29T04:00:00Z,2025-06-28,32.57,0.0,19149.0,0.8129612192260415,,,,,
2025-07-01_30d_d168_h3,122,context,2025-06-29T04:00:00Z,2025-06-29T05:00:00Z,2025-06-28,28.62,0.0,20334.0,0.7853374627169549,,,,,
2025-07-01_30d_d168_h3,123,context,2025-06-29T05:00:00Z,2025-06-29T06:00:00Z,2025-06-29,25.44,0.0,19134.0,0.7960202649453982,,,,,
2025-07-01_30d_d168_h3,124,context,2025-06-29T06:00:00Z,2025-06-29T07:00:00Z,2025-06-29,22.66,0.0,18208.0,0.8031052585437759,,,,,
2025-07-01_30d_d168_h3,125,context,2025-06-29T07:00:00Z,2025-06-29T08:00:00Z,2025-06-29,21.13,0.0,17899.0,0.8001389813550139,,,,,
2025-07-01_30d_d168_h3,126,context,2025-06-29T08:00:00Z,2025-06-29T09:00:00Z,2025-06-29,20.96,0.0,17755.0,0.7739153380044239,,,,,
2025-07-01_30d_d168_h3,127,context,2025-06-29T09:00:00Z,2025-06-29T10:00:00Z,2025-06-29,20.86,0.0,17995.0,0.748048192855418,,,,,
2025-07-01_30d_d168_h3,128,context,2025-06-29T10:00:00Z,2025-06-29T11:00:00Z,2025-06-29,20.71,0.0,17498.0,0.753225190144347,,,,,
2025-07-01_30d_d168_h3,129,context,2025-06-29T11:00:00Z,2025-06-29T12:00:00Z,2025-06-29,20.92,242.0,16451.0,0.7660804436615687,,,,,
2025-07-01_30d_d168_h3,130,context,2025-06-29T12:00:00Z,2025-06-29T13:00:00Z,2025-06-29,19.07,6654.0,13678.0,0.6981527883618657,,,,,
2025-07-01_30d_d168_h3,131,context,2025-06-29T13:00:00Z,2025-06-29T14:00:00Z,2025-06-29,15.24,17671.0,11626.0,0.5493169812848091,,,,,
2025-07-01_30d_d168_h3,132,context,2025-06-29T14:00:00Z,2025-06-29T15:00:00Z,2025-06-29,14.55,21653.0,11196.0,0.5150327594841321,,,,,
2025-07-01_30d_d168_h3,133,context,2025-06-29T15:00:00Z,2025-06-29T16:00:00Z,2025-06-29,17.79,23709.0,10595.0,0.513916257093406,,,,,
2025-07-01_30d_d168_h3,134,context,2025-06-29T16:00:00Z,2025-06-29T17:00:00Z,2025-06-29,21.26,24259.0,9695.0,0.5442907717910905,,,,,
2025-07-01_30d_d168_h3,135,context,2025-06-29T17:00:00Z,2025-06-29T18:00:00Z,2025-06-29,23.93,24133.0,8949.0,0.5994388886854265,,,,,
2025-07-01_30d_d168_h3,136,context,2025-06-29T18:00:00Z,2025-06-29T19:00:00Z,2025-06-29,25.84,23109.0,9242.0,0.6137421451272752,,,,,
2025-07-01_30d_d168_h3,137,context,2025-06-29T19:00:00Z,2025-06-29T20:00:00Z,2025-06-29,26.46,22960.0,9497.0,0.6244241182743424,,,,,
2025-07-01_30d_d168_h3,138,context,2025-06-29T20:00:00Z,2025-06-29T21:00:00Z,2025-06-29,26.69,22090.0,9209.0,0.6529264803068966,,,,,
2025-07-01_30d_d168_h3,139,context,2025-06-29T21:00:00Z,2025-06-29T22:00:00Z,2025-06-29,27.65,19096.0,8425.0,0.7185867065963442,,,,,
2025-07-01_30d_d168_h3,140,context,2025-06-29T22:00:00Z,2025-06-29T23:00:00Z,2025-06-29,29.79,16991.0,10387.0,0.7259531247814924,,,,,
2025-07-01_30d_d168_h3,141,context,2025-06-29T23:00:00Z,2025-06-30T00:00:00Z,2025-06-29,35.69,13450.0,14267.0,0.70838270251269,,,,,
2025-07-01_30d_d168_h3,142,context,2025-06-30T00:00:00Z,2025-06-30T01:00:00Z,2025-06-29,54.17,6526.0,16802.0,0.7560989670708989,,,,,
2025-07-01_30d_d168_h3,143,context,2025-06-30T01:00:00Z,2025-06-30T02:00:00Z,2025-06-29,64.94,539.0,16776.0,0.812221300351703,,,,,
2025-07-01_30d_d168_h3,144,context,2025-06-30T02:00:00Z,2025-06-30T03:00:00Z,2025-06-29,50.53,0.0,16636.0,0.8322790263344364,,,,,
2025-07-01_30d_d168_h3,145,context,2025-06-30T03:00:00Z,2025-06-30T04:00:00Z,2025-06-29,33.15,0.0,15410.0,0.852522965947215,,,,,
2025-07-01_30d_d168_h3,146,context,2025-06-30T04:00:00Z,2025-06-30T05:00:00Z,2025-06-29,27.57,0.0,16037.0,0.8342905645145389,,,,,
2025-07-01_30d_d168_h3,147,context,2025-06-30T05:00:00Z,2025-06-30T06:00:00Z,2025-06-30,24.48,0.0,16270.0,0.8143469643994249,,,,,
2025-07-01_30d_d168_h3,148,context,2025-06-30T06:00:00Z,2025-06-30T07:00:00Z,2025-06-30,22.55,0.0,14832.0,0.8318316705499234,,,,,
2025-07-01_30d_d168_h3,149,context,2025-06-30T07:00:00Z,2025-06-30T08:00:00Z,2025-06-30,21.32,0.0,12881.0,0.8657799816424904,,,,,
2025-07-01_30d_d168_h3,150,context,2025-06-30T08:00:00Z,2025-06-30T09:00:00Z,2025-06-30,21.41,0.0,11961.0,0.8837830486896664,,,,,
2025-07-01_30d_d168_h3,151,context,2025-06-30T09:00:00Z,2025-06-30T10:00:00Z,2025-06-30,22.27,0.0,11634.0,0.8755658769320585,,,,,
2025-07-01_30d_d168_h3,152,context,2025-06-30T10:00:00Z,2025-06-30T11:00:00Z,2025-06-30,24.96,0.0,10864.0,0.9076119917129254,,,,,
2025-07-01_30d_d168_h3,153,context,2025-06-30T11:00:00Z,2025-06-30T12:00:00Z,2025-06-30,28.11,218.0,10323.0,0.9274731306486834,,,,,
2025-07-01_30d_d168_h3,154,context,2025-06-30T12:00:00Z,2025-06-30T13:00:00Z,2025-06-30,23.95,5757.0,8900.0,0.8386974760287038,,,,,
2025-07-01_30d_d168_h3,155,context,2025-06-30T13:00:00Z,2025-06-30T14:00:00Z,2025-06-30,20.04,15944.0,7460.0,0.6842272158281487,,,,,
2025-07-01_30d_d168_h3,156,context,2025-06-30T14:00:00Z,2025-06-30T15:00:00Z,2025-06-30,19.97,21007.0,7169.0,0.6097973759400734,,,,,
2025-07-01_30d_d168_h3,157,context,2025-06-30T15:00:00Z,2025-06-30T16:00:00Z,2025-06-30,23.33,22001.0,5772.0,0.6483325495846407,,,,,
2025-07-01_30d_d168_h3,158,context,2025-06-30T16:00:00Z,2025-06-30T17:00:00Z,2025-06-30,26.94,22929.0,4660.0,0.6922267837061863,,,,,
2025-07-01_30d_d168_h3,159,context,2025-06-30T17:00:00Z,2025-06-30T18:00:00Z,2025-06-30,32.7,23615.0,3764.0,0.7144263149073021,,,,,
2025-07-01_30d_d168_h3,160,context,2025-06-30T18:00:00Z,2025-06-30T19:00:00Z,2025-06-30,39.68,21485.0,4484.0,0.744404395879928,,,,,
